NAME,DEC,xs,ys,xe,ye,路段ID,sordernum,eordernum,路段长度,linktype,ramp,mylinktype,限速,speedadj,车道数,tflowmodel,上游路口ID,下游路口ID
双峰北路,,121.4417712,31.1894461,121.4411396,31.1910608,630,8886,8887,194.611,5,0,3,30,15,2,2,238,239
双峰北路,,121.4411396,31.1910608,121.4417712,31.1894461,631,8887,8886,194.336,5,0,3,30,15,2,2,239,238
斜土路,,121.4411396,31.1910608,121.4413154,31.1930196,632,8887,8880,222.108,5,0,3,30,15,2,2,239,232
斜土路,,121.4413154,31.1930196,121.4411396,31.1910608,633,8880,8887,224.769,5,0,3,30,15,2,2,232,239
斜土路,,121.4413154,31.1930196,121.4426488,31.19350683,634,8880,71,163.69,5,0,1,50,15,2,2,232,71
斜土路,,121.4426488,31.19350683,121.4413154,31.1930196,635,71,8880,163.261,5,0,1,50,15,2,2,71,232
南丹东路,,121.4413154,31.1930196,121.437532,31.1917306,636,8880,72,447.077,5,0,1,50,15,2,2,232,72
南丹东路,,121.437532,31.1917306,121.4327372,31.1909104,637,72,1,542.502,5,0,1,50,15,2,2,72,1
南丹东路,,121.4327372,31.1909104,121.437532,31.1917306,638,1,72,543.778,5,0,1,50,15,2,2,1,72
南丹东路,,121.437532,31.1917306,121.4413154,31.1930196,639,72,8880,446.052,5,0,1,50,15,2,2,72,232
漕溪北路,,121.4314927,31.18210113,121.4317225,31.1843959,640,4,3,265.595,5,0,1,50,15,2,2,4,3
漕溪北路,,121.4317225,31.1843959,121.4321943,31.18773455,641,3,2,376.991,5,2,1,50,15,2,2,3,2
漕溪北路,,121.4321943,31.18773455,121.4327372,31.1909104,642,2,1,361.188,5,0,1,50,15,2,2,2,1
漕溪北路,,121.4327372,31.1909104,121.4321943,31.18773455,643,1,2,362.711,5,0,1,50,15,2,2,1,2
漕溪北路,,121.4321943,31.18773455,121.4317225,31.1843959,644,2,3,378.293,5,1,1,50,15,2,2,2,3
漕溪北路,,121.4317225,31.1843959,121.4314927,31.18210113,645,3,4,261.797,5,0,1,50,15,2,2,3,4
凯进路,,121.4234405,31.1874744,121.4280592,31.18301589,646,8898,15,721.417,5,0,3,30,15,2,2,250,15
中山西路,中山西路（漕溪北路至凯进路）,121.4291034,31.18277325,121.4280592,31.18301589,647,8891,15,130.727,5,0,1,50,15,2,2,243,15
中山西路,中山西路（凯进路至漕溪北路）,121.4291034,31.18277325,121.4314927,31.18210113,648,8891,4,284.734,5,0,1,50,15,2,2,243,4
中山西路,中山西路（凯进路至中山立信）,121.4270712,31.18320804,121.4245204,31.18374914,649,8888,8838,300.904,5,0,1,50,15,2,2,240,190
中山西路,中山西路（中山立信至凯进路）,121.4270712,31.18320804,121.4280592,31.18301589,650,8888,15,118.806,5,0,1,50,15,2,2,240,15
三汇路,三汇路（漕溪路至中山西路）,121.4270712,31.18320804,121.4279587,31.18256807,651,8888,8881,136.64,5,0,2,40,15,2,2,240,233
凯进路,,121.428014,31.18282862,121.4279587,31.18256807,652,8890,8881,32.181,5,0,3,30,15,2,2,242,233
凯进路,,121.4280592,31.18301589,121.428014,31.18282862,653,15,8890,24.478,5,0,2,40,15,2,2,15,242
凯进路,,121.428014,31.18282862,121.4280592,31.18301589,654,8890,15,25.505,5,0,2,40,15,2,2,242,15
凯旋南路,,121.4312338,31.18008334,121.4289632,31.18197431,655,5,88138,329.845,5,0,2,40,15,2,2,5,290
凯旋路,,121.4291034,31.18277325,121.426406,31.18530386,656,8891,8867,434.354,5,0,2,40,15,2,2,243,219
凯旋路,,121.426406,31.18530386,121.4235741,31.1877548,657,8867,75,423.271,5,0,2,40,15,2,2,219,75
凯旋路,,121.4235741,31.1877548,121.421503,31.19037513,658,75,8864,377.999,5,0,2,40,15,2,2,75,216
凯旋路,,121.421503,31.19037513,121.4199953,31.19256865,659,8864,110,304.412,5,0,2,40,15,2,2,216,110
凯旋路,,121.4199953,31.19256865,121.421503,31.19037513,660,110,8864,303.701,5,0,2,40,15,2,2,110,216
凯旋路,,121.421503,31.19037513,121.4235741,31.1877548,661,8864,75,380.753,5,0,2,40,15,2,2,216,75
凯旋路,,121.4235741,31.1877548,121.426406,31.18530386,662,75,8867,423.158,5,0,2,40,15,2,2,75,219
凯旋路,,121.426406,31.18530386,121.4291034,31.18277325,663,8867,8891,422.373,5,0,2,40,15,2,2,219,243
吴中东路,,121.4167424,31.1910874,121.4180526,31.1916754,664,13,8870,169.947,5,0,2,40,15,2,2,13,222
吴中东路,,121.4180526,31.1916754,121.4199953,31.19256865,665,8870,110,244.832,5,0,2,40,15,2,2,222,110
番禺路,,121.4199953,31.19256865,121.4219355,31.1941142,666,110,111,281.605,5,0,2,40,15,2,2,110,111
番禺路,,121.4219355,31.1941142,121.4234367,31.1957623,667,111,112,256.852,5,0,2,40,15,2,2,111,112
番禺路,,121.4234367,31.1957623,121.4250866,31.20184715,668,112,114,716.02,5,0,2,40,15,2,2,112,114
番禺路,,121.4250866,31.20184715,121.4234367,31.1957623,669,114,112,714.035,5,0,2,40,15,2,2,114,112
番禺路,,121.4234367,31.1957623,121.4219355,31.1941142,670,112,111,253.332,5,0,2,40,15,2,2,112,111
番禺路,,121.4219355,31.1941142,121.4199953,31.19256865,671,111,110,278.302,5,0,2,40,15,2,2,111,110
吴中东路,,121.4199953,31.19256865,121.4180526,31.1916754,672,110,8870,240.46,5,0,2,40,15,2,2,110,222
吴中东路,,121.4180526,31.1916754,121.4167424,31.1910874,673,8870,13,165.62,5,0,2,40,15,2,2,222,13
徐虹北路,,121.4184043,31.18870604,121.4196739,31.1893801,674,8837,8865,168.343,5,0,3,30,15,2,2,189,217
徐虹北路,,121.4196739,31.1893801,121.421503,31.19037513,675,8865,8864,238.537,5,0,3,30,15,2,2,217,216
徐虹北路,,121.421503,31.19037513,121.4239837,31.1928278,676,8864,8871,392.723,5,0,3,30,15,2,2,216,223
徐虹北路,,121.4239837,31.1928278,121.4255038,31.19508572,677,8871,8893,310.716,5,0,3,30,15,2,2,223,245
徐虹北路,,121.4255038,31.19508572,121.4239837,31.1928278,678,8893,8871,307.125,5,0,3,30,15,2,2,245,223
徐虹北路,,121.4239837,31.1928278,121.421503,31.19037513,679,8871,8864,394.373,5,0,3,30,15,2,2,223,216
徐虹北路,,121.421503,31.19037513,121.4196739,31.1893801,680,8864,8865,241.119,5,0,3,30,15,2,2,216,217
徐虹北路,,121.4196739,31.1893801,121.4184043,31.18870604,681,8865,8837,172.135,5,0,3,30,15,2,2,217,189
宜山路,,121.4219963,31.18448582,121.4230499,31.18659128,682,14,8892,270.103,5,0,1,50,15,2,2,14,244
宜山路,,121.4234405,31.1874744,121.4235741,31.1877548,683,8898,75,38.662,5,0,1,50,15,2,2,250,75
宜山路,,121.4235741,31.1877548,121.4249857,31.1902701,684,75,8866,326.493,5,0,2,40,15,2,2,75,218
宜山路,,121.4249857,31.1902701,121.4258389,31.1918384,685,8866,74,207.88,5,0,2,40,15,2,2,218,74
宜山路,,121.4258389,31.1918384,121.4272428,31.1942784,686,74,73,320.842,5,0,2,40,15,2,2,74,73
宜山路,,121.4272428,31.1942784,121.4258389,31.1918384,687,73,74,318.925,5,0,2,40,15,2,2,73,74
宜山路,,121.4258389,31.1918384,121.4249857,31.1902701,688,74,8866,204.944,5,0,2,40,15,2,2,74,218
宜山路,,121.4249857,31.1902701,121.4235741,31.1877548,689,8866,75,327.222,5,0,2,40,15,2,2,218,75
宜山路,,121.4235741,31.1877548,121.4234405,31.1874744,690,75,8898,43.774,5,0,1,50,15,2,2,75,250
宜山路,,121.4234405,31.1874744,121.4230499,31.18659128,691,8898,8892,111.634,5,0,1,50,15,2,2,250,244
虹桥路,,121.4272428,31.1942784,121.4255038,31.19508572,692,73,8893,217.919,5,0,1,50,15,2,2,73,245
虹桥路,,121.4255038,31.19508572,121.4234367,31.1957623,693,8893,112,245.709,5,0,1,50,15,2,2,245,112
虹桥路,,121.4234367,31.1957623,121.4178686,31.19730855,694,112,113,647.83,5,0,1,50,15,2,2,112,113
虹桥路,,121.4178686,31.19730855,121.4234367,31.1957623,695,113,112,646.131,5,0,1,50,15,2,2,113,112
虹桥路,,121.4234367,31.1957623,121.4255038,31.19508572,696,112,8893,244.02,5,0,1,50,15,2,2,112,245
虹桥路,,121.4255038,31.19508572,121.4272428,31.1942784,697,8893,73,215.964,5,0,1,50,15,2,2,245,73
淮海西路,,121.4178686,31.19730855,121.4250866,31.20184715,698,113,114,978.202,5,0,2,40,15,2,2,113,114
淮海西路,,121.4250866,31.20184715,121.4178686,31.19730855,699,114,113,987.778,5,0,2,40,15,2,2,114,113
南丹路,,121.4327372,31.1909104,121.4291963,31.1908831,700,1,8877,396.967,5,0,1,50,15,2,2,1,229
南丹路,,121.4291963,31.1908831,121.4258389,31.1918384,701,8877,74,391.964,5,0,1,50,15,2,2,229,74
南丹路,,121.4258389,31.1918384,121.4239837,31.1928278,702,74,8871,237.994,5,0,3,30,15,2,2,74,223
南丹路,,121.4239837,31.1928278,121.4219355,31.1941142,703,8871,111,277.466,5,0,3,30,15,2,2,223,111
南丹路,,121.4219355,31.1941142,121.4239837,31.1928278,704,111,8871,275.5,5,0,3,30,15,2,2,111,223
南丹路,,121.4239837,31.1928278,121.4258389,31.1918384,705,8871,74,236.166,5,0,3,30,15,2,2,223,74
南丹路,,121.4258389,31.1918384,121.4291963,31.1908831,706,74,8877,392.055,5,0,1,50,15,2,2,74,229
南丹路,,121.4291963,31.1908831,121.4327372,31.1909104,707,8877,1,398.292,5,0,1,50,15,2,2,229,1
蒲汇塘路,,121.4321943,31.18773455,121.4283607,31.1890127,708,2,8876,452.444,5,0,2,40,15,2,2,2,228
蒲汇塘路,,121.4283607,31.1890127,121.4249857,31.1902701,709,8876,8866,403.214,5,0,2,40,15,2,2,228,218
蒲汇塘路,,121.4249857,31.1902701,121.4283607,31.1890127,710,8866,8876,407.713,5,0,2,40,15,2,2,218,228
蒲汇塘路,,121.4283607,31.1890127,121.4321943,31.18773455,711,8876,2,453.809,5,0,2,40,15,2,2,228,2
文定路,,121.426406,31.18530386,121.4283607,31.1890127,712,8867,8876,470.672,5,0,3,30,15,2,2,219,228
文定路,,121.4283607,31.1890127,121.4291963,31.1908831,713,8876,8877,232.458,5,0,3,30,15,2,2,228,229
文定路,,121.4291963,31.1908831,121.4283607,31.1890127,714,8877,8876,230.906,5,0,3,30,15,2,2,229,228
文定路,,121.4283607,31.1890127,121.426406,31.18530386,715,8876,8867,467.69,5,0,3,30,15,2,2,228,219
宜山路,,121.4230499,31.18659128,121.4219963,31.18448582,716,8892,14,268.93,5,0,1,50,15,2,2,244,14
宜山路,,121.4230499,31.18659128,121.4234405,31.1874744,717,8892,8898,111.811,5,0,1,50,15,2,2,244,250
古宜路,,121.4230499,31.18659128,121.4196739,31.1893801,718,8892,8865,492.753,5,0,3,30,15,2,2,244,217
古宜路,,121.4180526,31.1916754,121.4196739,31.1893801,720,8870,8865,316.923,5,0,3,30,15,2,2,222,217
古宜路,,121.4196739,31.1893801,121.4230499,31.18659128,721,8865,8892,499.213,5,0,3,30,15,2,2,217,244
桂平路,,121.39967,31.1676919,121.4005994,31.1649062,722,8844,24,330.433,5,0,2,40,15,2,2,196,24
淮海西路,,121.4250866,31.20184715,121.4306843,31.20408887,723,114,9938,699.706,5,0,2,40,15,2,2,114,356
淮海西路,,121.4306843,31.20408887,121.4250866,31.20184715,724,9938,114,679.946,5,0,2,40,15,2,2,356,114
虹桥路,,121.4178686,31.19730855,121.4169916,31.19741971,725,113,88136,105.393,5,0,1,50,15,2,2,113,288
南丹路,,121.4219355,31.1941142,121.4197894,31.19499524,727,111,9930,261.075,5,0,3,30,15,2,2,111,349
南丹路,,121.4197894,31.19499524,121.4219355,31.1941142,728,9930,111,260.692,5,0,3,30,15,2,2,349,111
凯旋路,,121.4199953,31.19256865,121.4169916,31.19741971,729,110,88136,641.113,5,0,2,40,15,2,2,110,288
凯旋路,,121.4169916,31.19741971,121.4199953,31.19256865,730,88136,110,650.733,5,0,2,40,15,2,2,288,110
中山西路,,121.4167424,31.1910874,121.4150867,31.19345532,731,13,88160,327.255,5,1,1,50,15,2,2,13,312
中山西路,,121.4128765,31.19619869,121.4146164,31.19370887,732,9932,88159,344.189,5,2,1,50,15,2,2,351,311
宋园路,,121.4089245,31.1886318,121.4088603,31.19289788,733,91,9931,486.624,5,0,2,40,15,2,2,91,350
宋园路,,121.4088603,31.19289788,121.4089245,31.1886318,734,9931,91,485.186,5,0,2,40,15,2,2,350,91
吴中路,,121.4089245,31.1886318,121.4043793,31.18731738,735,91,9934,541.797,5,0,1,50,15,2,2,91,353
吴中路,,121.4043793,31.18731738,121.4089245,31.1886318,736,9934,91,534.077,5,0,1,50,15,2,2,353,91
古北路,,121.4034131,31.1814536,121.3998819,31.18652503,737,88,9933,696.564,5,0,1,50,15,2,2,88,352
古北路,,121.3998819,31.18652503,121.4034131,31.1814536,738,9933,88,697.904,5,0,1,50,15,2,2,352,88
虹梅路,,121.4068226,31.142556,121.4126559,31.13501491,739,12,88146,1067.648,5,2,1,50,15,2,2,12,298
虹梅路,,121.414258,31.13350274,121.4128271,31.13520846,740,88135,88147,256.762,5,1,1,50,15,2,2,287,299
上中路,,121.41701,31.1346556,121.414258,31.13350274,741,102,88135,341.072,5,0,1,50,15,2,2,102,287
上中路,,121.414258,31.13350274,121.41701,31.1346556,742,88135,102,340.898,5,0,1,50,15,2,2,287,102
老沪闵路,,121.4278337,31.1379976,121.4299053,31.13589431,743,100,9925,349.352,5,0,1,50,15,2,2,100,346
老沪闵路,,121.4299053,31.13589431,121.4278337,31.1379976,744,9925,100,337.33,5,0,1,50,15,2,2,346,100
罗秀路,,121.4383685,31.1347469,121.4356337,31.13409533,745,42,9928,317.574,5,0,2,40,15,2,2,42,348
罗秀路,,121.4356337,31.13409533,121.4383685,31.1347469,746,9928,42,318.914,5,0,2,40,15,2,2,348,42
华发路,,121.4408209,31.1286324,121.4370822,31.12815493,747,41,9927,427.333,5,0,2,40,15,2,2,41,347
华发路,,121.4370822,31.12815493,121.4408209,31.1286324,748,9927,41,425.109,5,0,2,40,15,2,2,347,41
长华路,,121.4408209,31.1286324,121.4424189,31.12588054,749,41,9914,366.508,5,0,2,40,15,2,2,41,336
长华路,,121.4424189,31.12588054,121.4408209,31.1286324,750,9914,41,359.106,5,0,2,40,15,2,2,336,41
龙吴路,,121.4519652,31.11764195,121.4509886,31.11417271,751,40,9913,405.274,5,0,1,50,15,2,2,40,335
龙吴路,,121.4509886,31.11417271,121.4519652,31.11764195,752,9913,40,408.103,5,0,1,50,15,2,2,335,40
黄石路,,121.445512,31.15880401,121.4491963,31.15893612,753,33,9916,424.095,5,0,3,30,15,2,2,33,338
黄石路,,121.4491963,31.15893612,121.445512,31.15880401,754,9916,33,433.047,5,0,3,30,15,2,2,338,33
黄石路,,121.4555069,31.15952849,121.4530621,31.15923632,755,54,9915,282.579,5,0,3,30,15,2,2,54,337
黄石路,,121.4530621,31.15923632,121.4555069,31.15952849,756,9915,54,279.492,5,0,3,30,15,2,2,337,54
龙腾大道,,121.458832,31.1654415,121.4599078,31.16384954,757,48,9918,216.37,5,0,1,50,15,2,2,48,340
龙腾大道,,121.4599078,31.16384954,121.458832,31.1654415,758,9918,48,217.334,5,0,1,50,15,2,2,340,48
龙启路,,121.4543573,31.1663178,121.4525736,31.1658572,759,52,9917,210.779,5,0,3,30,15,2,2,52,339
龙启路,,121.4525736,31.1658572,121.4543573,31.1663178,760,9917,52,208.729,5,0,3,30,15,2,2,339,52
龙兰路,,121.4540024,31.16835735,121.4510101,31.16787044,761,51,9920,346.385,5,0,3,30,15,2,2,51,342
龙兰路,,121.4510101,31.16787044,121.4540024,31.16835735,762,9920,51,342.2,5,0,3,30,15,2,2,342,51
瑞宁路,,121.4585851,31.18636859,121.4613793,31.18741698,763,43,9919,340.193,5,0,1,50,15,2,2,43,341
瑞宁路,,121.4613793,31.18741698,121.4585851,31.18636859,764,9919,43,344.352,5,0,1,50,15,2,2,341,43
中山南二路,,121.4604235,31.19392386,121.4629452,31.19511075,765,22,88169,314.723,5,2,1,50,15,2,2,22,321
中山南二路,,121.4632642,31.19538346,121.462936,31.19530366,766,996,88168,40.117,5,1,1,50,15,2,2,328,320
零陵路,,121.4591385,31.19605109,121.4610537,31.19648829,767,66,995,225.638,5,0,3,30,15,2,2,66,327
零陵路,,121.4610537,31.19648829,121.4591385,31.19605109,768,995,66,228.295,5,0,3,30,15,2,2,327,66
斜土路,,121.4573548,31.20009032,121.4586917,31.200464,769,67,998,163.558,5,0,1,50,15,2,2,67,330
斜土路,,121.4586917,31.200464,121.4573548,31.20009032,770,998,67,160.035,5,0,1,50,15,2,2,330,67
大木桥路,,121.4573548,31.20009032,121.456944,31.2021564,771,67,997,241.487,5,0,2,40,15,2,2,67,329
大木桥路,,121.456944,31.2021564,121.4573548,31.20009032,772,997,67,242.594,5,0,2,40,15,2,2,329,67
小木桥路,,121.4527758,31.20064563,121.4539436,31.1987959,773,9910,68,246.015,5,0,3,30,15,2,2,332,68
东安路,,121.4478865,31.19639359,121.4468265,31.19798358,775,70,9912,221.816,5,0,2,40,15,2,2,70,334
东安路,,121.4468265,31.19798358,121.4478865,31.19639359,776,9912,70,217.648,5,0,2,40,15,2,2,334,70
天钥桥路,,121.4376439,31.1932077,121.437532,31.1917306,779,992,72,165.971,5,0,1,50,15,2,2,324,72
漕溪北路,,121.4327372,31.1909104,121.4334798,31.19334518,780,1,991,285.548,5,0,1,50,15,2,2,1,323
漕溪北路,,121.4334798,31.19334518,121.4327372,31.1909104,781,991,1,286.358,5,0,1,50,15,2,2,323,1
虹桥路,,121.4272428,31.1942784,121.4293694,31.19456551,782,73,994,250.231,5,0,1,50,15,2,2,73,326
虹桥路,,121.4293694,31.19456551,121.4272428,31.1942784,783,994,73,243.959,5,0,1,50,15,2,2,326,73
宜山北路,,121.4272428,31.1942784,121.428534,31.19650733,784,73,993,292.028,5,0,2,40,15,2,2,73,325
宜山北路,,121.428534,31.19650733,121.4272428,31.1942784,785,993,73,290.007,5,0,2,40,15,2,2,325,73
龙吴路,龙吴路（百色路至龙瑞路）,121.4463061,31.14475557,121.4463225,31.1444369,786,88132,88139,50.94,5,0,1,50,15,2,2,284,291
龙吴路,龙吴路（龙瑞路至百色路）,121.4463061,31.14475557,121.4461964,31.14639547,231,88132,35,193.941,5,0,1,50,15,2,2,284,35
龙吴路,龙吴路（龙吴路行人信号至百色路）,121.4460787,31.14827024,121.4461964,31.14639547,788,88133,35,221.479,5,0,1,50,15,2,2,285,35
龙吴路,龙吴路（百色路至龙吴路行人信号）,121.4460787,31.14827024,121.4458424,31.1520091,789,88133,8829,430.369,5,0,1,50,15,2,2,285,181
龙水南路,,121.4475833,31.15551269,121.4456276,31.15549866,791,88127,34,229.84,5,0,1,50,15,2,2,279,34
龙水南路,,121.4475833,31.15551269,121.4508555,31.15551555,790,88127,88126,386.445,5,0,1,50,15,2,2,279,278
龙水南路,,121.4508555,31.15551555,121.4475833,31.15551269,793,88126,88127,376.398,5,0,1,50,15,2,2,278,279
龙水南路,,121.4508555,31.15551555,121.4558277,31.1576008,792,88126,8895,612.028,5,0,1,50,15,2,2,278,247
徐梅路,,121.452072,31.1265042,121.4590262,31.12753902,794,38,88130,794.072,5,0,3,30,15,2,2,38,282
徐梅路,,121.4590262,31.12753902,121.452072,31.1265042,795,88130,38,789.369,5,0,3,30,15,2,2,282,38
龙腾大道,,121.4590262,31.12753902,121.4505967,31.14198387,796,88130,88131,1893.298,5,0,1,50,15,2,2,282,283
龙腾大道,,121.4505967,31.14198387,121.4590262,31.12753902,797,88131,88130,1894.189,5,0,1,50,15,2,2,283,282
龙腾大道,,121.4505967,31.14198387,121.4501676,31.14790555,798,88131,88124,675.893,5,0,1,50,15,2,2,283,276
龙腾大道,,121.4501676,31.14790555,121.4505967,31.14198387,799,88124,88131,681.538,5,0,1,50,15,2,2,276,283
龙腾大道,,121.4501676,31.14790555,121.4523501,31.1521432,800,88124,49,543.737,5,0,1,50,15,2,2,276,49
龙腾大道,,121.4523501,31.1521432,121.4501676,31.14790555,801,49,88124,548.907,5,0,1,50,15,2,2,49,276
龙腾大道,,121.4523501,31.1521432,121.4563337,31.15648316,802,49,88134,658.433,5,0,3,30,15,2,2,49,286
龙腾大道,,121.4563337,31.15648316,121.4523501,31.1521432,803,88134,49,657.634,5,0,3,30,15,2,2,286,49
云锦路,,121.4563337,31.15648316,121.4558277,31.1576008,804,88134,8895,139.261,5,0,3,30,15,2,2,286,247
云锦路,,121.4558277,31.1576008,121.4563337,31.15648316,805,8895,88134,145.354,5,0,3,30,15,2,2,247,286
天钥桥南路,,121.4523501,31.1521432,121.4512817,31.15339888,806,49,88129,184.435,5,0,3,30,15,2,2,49,281
天钥桥南路,,121.4512817,31.15339888,121.4523501,31.1521432,807,88129,49,185.417,5,0,3,30,15,2,2,281,49
天钥桥南路,,121.4512817,31.15339888,121.4508555,31.15551555,808,88129,88126,253.422,5,0,3,30,15,2,2,281,278
天钥桥南路,,121.4508555,31.15551555,121.4512817,31.15339888,809,88126,88129,246,5,0,3,30,15,2,2,278,281
喜泰路,,121.4463061,31.14475557,121.4476147,31.14834032,810,88132,88125,456.136,5,0,3,30,15,2,2,284,277
喜泰路,,121.4476147,31.14834032,121.4466651,31.15190005,811,88125,88128,422.2,5,0,3,30,15,2,2,277,280
喜泰路,,121.4466651,31.15190005,121.4476147,31.14834032,812,88128,88125,415.903,5,0,3,30,15,2,2,280,277
喜泰路,,121.4466651,31.15190005,121.4475833,31.15551269,813,88128,88127,430.442,5,0,3,30,15,2,2,280,279
喜泰路,,121.4475833,31.15551269,121.4466651,31.15190005,814,88127,88128,440.134,5,0,3,30,15,2,2,279,280
夏泰浜路,,121.4466651,31.15190005,121.4512817,31.15339888,815,88128,88129,551.349,5,0,3,30,15,2,2,280,281
夏泰浜路,,121.4512817,31.15339888,121.4466651,31.15190005,816,88129,88128,547.759,5,0,3,30,15,2,2,281,280
喜泰支路,,121.4460787,31.14827024,121.4476147,31.14834032,817,88133,88125,177.545,5,0,3,30,15,2,2,285,277
喜泰支路,,121.4476147,31.14834032,121.4460787,31.14827024,818,88125,88133,179.565,5,0,3,30,15,2,2,277,285
喜泰支路,,121.4476147,31.14834032,121.4501676,31.14790555,819,88125,88124,291.122,5,0,3,30,15,2,2,277,276
喜泰支路,,121.4501676,31.14790555,121.4476147,31.14834032,820,88124,88125,290.535,5,0,3,30,15,2,2,276,277
龙瑞路,,121.4471128,31.141221,121.4505967,31.14198387,821,8830,88131,403.165,5,0,3,30,15,2,2,182,283
龙瑞路,,121.4505967,31.14198387,121.4471128,31.141221,822,88131,8830,402.699,5,0,3,30,15,2,2,283,182
虹桥路,,121.4169916,31.19741971,121.4178686,31.19730855,726,88136,113,102.279,5,0,1,50,15,2,2,288,113
三汇路,三汇路（漕溪路至中山西路）,121.4288341,31.18187657,121.4301785,31.1808605,823,88137,88163,189.002,5,2,2,40,15,2,2,289,315
凯旋南路,,121.4289632,31.18197431,121.428014,31.18282862,824,88138,8890,143.611,5,0,2,40,15,2,2,290,242
三汇路,,121.4288341,31.18187657,121.4289632,31.18197431,825,88137,88138,18.337,5,0,3,30,15,2,2,289,290
凯进路,,121.4279587,31.18256807,121.428014,31.18282862,826,8881,8890,33.87,5,0,3,30,15,2,2,233,242
龙吴路,龙吴路（百色路至龙瑞路）,121.4463225,31.1444369,121.4471128,31.141221,827,88139,8830,390.871,5,0,1,50,15,2,2,291,182
龙吴路,龙吴路（龙瑞路至百色路）,121.4463225,31.1444369,121.4463061,31.14475557,828,88139,88132,47.194,5,0,1,50,15,2,2,291,284
中环高架,,121.3912127,31.17957347,121.3956038,31.16784564,829,771,772,1443.347,7,0,0,80,15,2,2,115,116
中环高架,,121.3956038,31.16784564,121.3993736,31.16040192,830,772,775,951.423,7,0,0,80,15,2,2,116,119
中环高架,,121.3993736,31.16040192,121.4021896,31.15354958,831,775,777,842.062,7,0,0,80,15,2,2,119,121
中环高架,,121.4021896,31.15354958,121.4072499,31.14268558,832,777,7717,1380.928,7,0,0,80,15,2,2,121,131
中环高架,,121.4072499,31.14268558,121.4100219,31.13761083,833,7717,7712,705.399,7,0,0,80,15,2,2,131,126
中环高架,,121.4100219,31.13761083,121.4405038,31.14204203,834,7712,7714,3811.792,7,0,0,80,15,2,2,126,128
中环高架,,121.4405038,31.14204203,121.4445569,31.14422896,835,7714,7716,550.348,7,0,0,80,15,2,2,128,130
中环高架,,121.4445569,31.14422896,121.4405815,31.1428449,836,7716,7715,492.651,7,0,0,80,15,2,2,130,129
中环高架,,121.4405815,31.1428449,121.4104199,31.13794876,837,7715,7713,3684.695,7,0,0,80,15,2,2,129,127
中环高架,,121.4104199,31.13794876,121.4072499,31.14268558,838,7713,7717,676.954,7,0,0,80,15,2,2,127,131
中环高架,,121.4072499,31.14268558,121.4026402,31.1536885,839,7717,776,1371.518,7,0,0,80,15,2,2,131,120
中环高架,,121.4026402,31.1536885,121.3998316,31.16025549,840,776,774,827.091,7,0,0,80,15,2,2,120,118
中环高架,,121.3998316,31.16025549,121.3965463,31.1672017,841,774,773,888.616,7,0,0,80,15,2,2,118,117
中环高架,,121.3965463,31.1672017,121.3912127,31.17957347,842,773,771,1548.808,7,0,0,80,15,2,2,117,115
虹梅路,,121.3962735,31.16707988,121.3971816,31.16564658,843,88140,88104,190.903,5,2,1,50,15,2,2,292,256
虹梅路,,121.3965769,31.16675978,121.3951732,31.16892538,844,88141,88115,287.959,5,1,1,50,15,2,2,293,267
虹梅路,,121.3991451,31.16130707,121.4011126,31.15670532,845,88142,88103,562,5,1,1,50,15,2,2,294,255
虹梅路,,121.3992865,31.1613294,121.3980991,31.16400615,846,88143,23,326.929,5,2,1,50,15,2,2,295,23
虹梅路,,121.4026437,31.15286559,121.4044999,31.1485624,847,88144,103,524.03,5,2,1,50,15,2,2,296,103
虹梅路,,121.4028149,31.15279859,121.4011126,31.15670532,848,88145,88103,475.247,5,1,1,50,15,2,2,297,255
虹梅路,,121.4126559,31.13501491,121.414258,31.13350274,849,88146,88135,252.544,5,2,1,50,15,2,2,298,287
虹梅路,,121.4128271,31.13520846,121.4068226,31.142556,850,88147,12,1061.93,5,1,1,50,15,2,2,299,12
上中路,,121.4394952,31.14181127,121.4463225,31.1444369,851,88148,88139,816.255,5,1,1,50,15,2,2,300,291
上中路,,121.440113,31.1422728,121.4372148,31.14093675,852,88170,88108,359.548,5,2,1,50,15,2,2,322,260
中环高架下匝道,,121.3956038,31.16784564,121.3962735,31.16707988,853,772,88140,113.244,7,0,0,80,15,2,2,116,292
中环高架下匝道,,121.3998316,31.16025549,121.3992865,31.1613294,854,774,88143,134.069,7,0,0,80,15,2,2,118,295
中环高架下匝道,,121.4021896,31.15354958,121.4026437,31.15286559,855,777,88144,91.395,7,0,0,80,15,2,2,121,296
中环高架下匝道,,121.4100219,31.13761083,121.4126559,31.13501491,856,7712,88146,411.679,7,0,0,80,15,2,2,126,298
中环高架下匝道,,121.4405815,31.1428449,121.440113,31.1422728,857,7715,88170,82.315,7,0,0,80,15,2,2,129,322
中环高架上匝道,,121.4394952,31.14181127,121.4405038,31.14204203,858,88148,7714,115.185,7,0,0,80,15,2,2,300,128
中环高架上匝道,,121.4128271,31.13520846,121.4104199,31.13794876,859,88147,7713,406.029,7,0,0,80,15,2,2,299,127
中环高架上匝道,,121.4028149,31.15279859,121.4026402,31.1536885,860,88145,776,100.957,7,0,0,80,15,2,2,297,120
中环高架上匝道,,121.3991451,31.16130707,121.3993736,31.16040192,861,88142,775,103.922,7,0,0,80,15,2,2,294,119
